price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
9683942,13670,4,1,2,yes,yes,yes,no,no,3,no,semi-furnished
4588586,3181,2,3,1,yes,yes,yes,no,yes,0,no,semi-furnished
8041049,10641,3,5,2,yes,no,no,no,yes,2,no,semi-furnished
5868430,4096,4,4,1,no,no,no,no,yes,3,yes,semi-furnished
8584951,7646,4,4,4,yes,no,yes,no,yes,1,yes,unfurnished
9231734,12448,2,3,3,yes,no,yes,no,yes,2,no,furnished
8949770,12348,1,3,2,yes,yes,no,yes,yes,0,yes,unfurnished
7638445,10782,2,2,2,yes,no,yes,no,yes,0,no,unfurnished
7444250,6882,6,1,4,yes,no,yes,no,yes,1,no,furnished
9587861,13431,1,2,3,yes,yes,yes,no,yes,3,no,semi-furnished
6819512,6982,4,4,2,yes,no,yes,no,yes,1,no,semi-furnished
9410377,13173,1,1,4,yes,yes,yes,yes,yes,3,no,unfurnished
7171542,6798,3,2,2,yes,yes,no,no,yes,2,yes,unfurnished
8310840,10627,5,4,2,yes,no,yes,no,yes,0,no,unfurnished
5877930,9415,1,1,4,no,no,yes,no,no,3,no,unfurnished
8492561,9411,6,5,4,yes,no,no,no,yes,1,no,unfurnished
10008088,13466,5,5,1,yes,no,yes,no,no,2,no,unfurnished
8301662,10846,3,2,1,yes,no,yes,no,no,3,yes,furnished
9840803,13720,6,3,2,yes,yes,no,no,no,2,no,unfurnished
8737720,9456,5,1,4,yes,no,no,no,yes,2,no,semi-furnished
5891640,10145,3,2,3,yes,yes,no,no,no,1,no,unfurnished
7106532,5524,5,3,3,yes,no,no,no,yes,1,yes,furnished
9288760,12925,5,3,2,yes,no,yes,no,yes,2,no,unfurnished
5506296,7559,2,1,1,yes,no,no,no,no,2,yes,furnished
7899884,8620,6,1,4,no,no,yes,no,yes,3,no,unfurnished
5503844,3774,6,3,4,yes,yes,no,no,no,1,no,furnished
5266700,6673,1,4,1,no,no,yes,no,no,3,no,furnished
6100308,4124,6,2,4,yes,no,yes,no,yes,0,yes,semi-furnished
8004341,9671,6,1,2,yes,no,yes,no,no,3,no,semi-furnished
10036064,12706,5,3,4,yes,yes,no,no,yes,2,no,unfurnished
5830892,2353,4,4,4,yes,no,no,no,yes,0,no,unfurnished
9634491,12514,2,5,1,no,no,no,no,yes,3,yes,semi-furnished
8421644,13070,1,3,1,yes,yes,no,yes,no,0,no,semi-furnished
9532198,10081,2,4,3,yes,no,yes,no,yes,1,yes,furnished
4409539,4854,1,5,2,no,yes,no,no,no,3,no,furnished
7767257,9134,3,4,1,yes,no,yes,yes,no,3,yes,unfurnished
4742781,1924,5,1,1,yes,yes,yes,no,no,1,no,furnished
6404255,3170,6,3,1,yes,no,yes,no,yes,3,yes,semi-furnished
10048497,11094,6,5,4,yes,no,no,no,no,0,yes,semi-furnished
5989451,6506,4,4,2,no,no,yes,no,no,1,no,semi-furnished
9870552,14650,2,5,2,yes,no,no,no,no,0,no,semi-furnished
10032229,14065,2,2,4,yes,no,yes,no,yes,3,no,semi-furnished
5478770,3395,2,3,4,yes,no,no,no,yes,3,yes,semi-furnished
8627628,9220,6,1,1,yes,no,yes,no,yes,3,no,semi-furnished
7469768,9226,2,5,3,yes,no,no,no,yes,3,no,unfurnished
9851263,12781,5,4,3,yes,no,yes,no,yes,0,no,unfurnished
5876724,6515,1,5,2,yes,yes,yes,no,no,3,no,semi-furnished
6701031,3670,6,4,3,yes,no,no,no,yes,1,yes,furnished
6759984,4365,5,5,1,yes,no,yes,no,no,1,yes,furnished
4243682,1588,3,1,4,yes,no,yes,no,no,2,yes,furnished
8407865,12410,5,1,2,yes,no,yes,yes,no,1,no,unfurnished
5792722,4138,5,3,2,yes,no,no,no,yes,2,yes,semi-furnished
8531360,10095,3,1,4,yes,yes,yes,no,yes,1,no,semi-furnished
7564423,7663,5,5,3,yes,no,no,no,no,1,no,unfurnished
6465722,5086,1,5,2,yes,no,no,no,yes,3,yes,furnished
9150829,11361,6,1,4,yes,no,yes,yes,yes,1,no,unfurnished
10072061,9531,4,2,4,yes,no,yes,no,yes,3,yes,semi-furnished
6610350,5270,3,5,3,yes,yes,no,no,yes,3,no,semi-furnished
7587626,7019,6,3,3,yes,no,yes,no,no,1,no,semi-furnished
8234070,10906,2,2,1,yes,yes,no,yes,yes,0,yes,furnished
9189047,13884,1,1,3,yes,yes,no,no,yes,3,no,furnished
10477324,13738,4,4,3,yes,yes,yes,no,yes,1,no,semi-furnished
3802691,1556,1,5,4,yes,no,no,no,yes,0,yes,furnished
8316028,14447,1,4,2,yes,no,no,no,no,1,no,semi-furnished
6214336,9022,2,3,4,no,no,no,no,no,1,no,semi-furnished
9200124,12279,4,2,1,yes,no,no,no,yes,0,no,semi-furnished
6491384,6452,1,4,4,yes,no,yes,no,yes,1,no,furnished
8420449,12458,2,3,1,yes,no,no,no,yes,3,no,unfurnished
5497399,4567,3,4,3,yes,no,no,no,no,2,no,furnished
8528957,11248,2,4,2,yes,no,yes,no,yes,2,no,unfurnished
6333669,4899,5,3,2,yes,no,no,no,yes,1,no,furnished
9545322,7477,6,5,4,yes,no,no,no,yes,2,no,semi-furnished
7342188,8500,2,4,2,yes,no,yes,no,yes,2,yes,furnished
4157392,2016,2,3,1,yes,no,yes,no,yes,2,no,semi-furnished
7458566,7470,2,4,1,yes,yes,no,no,yes,3,yes,unfurnished
5209247,3062,1,5,3,yes,no,yes,no,yes,3,no,furnished
8696965,10030,4,3,4,no,yes,no,no,no,2,no,unfurnished
8006278,10829,2,4,3,yes,no,no,no,yes,0,no,semi-furnished
3740492,5321,2,1,2,yes,no,no,no,no,0,yes,furnished
6527235,4496,5,5,3,yes,no,no,no,no,0,no,unfurnished
6069722,2813,5,4,2,yes,no,no,no,yes,3,no,semi-furnished
8839354,12671,3,2,1,yes,no,yes,no,yes,3,no,semi-furnished
6587221,7256,3,3,4,no,no,no,no,yes,3,no,semi-furnished
9346097,10643,5,4,4,yes,no,yes,no,yes,3,no,unfurnished
5923987,3313,4,5,3,yes,no,no,yes,no,2,no,semi-furnished
8715120,10706,3,5,2,no,yes,no,yes,no,3,yes,unfurnished
4649988,2231,6,2,1,no,no,yes,no,no,2,no,furnished
7756998,10837,6,2,2,no,no,no,no,yes,0,no,furnished
8224453,6831,4,4,3,yes,no,yes,no,no,2,yes,furnished
6106343,3999,5,1,2,yes,yes,no,yes,no,0,yes,furnished
4474914,4440,3,5,1,no,no,no,no,no,3,no,semi-furnished
3745880,5056,2,1,3,no,yes,no,no,yes,0,no,semi-furnished
3171767,1305,5,1,1,yes,no,no,no,no,0,no,unfurnished
9579417,12728,3,4,3,yes,no,yes,no,no,2,no,furnished
9039079,10915,4,3,4,yes,no,yes,no,no,0,no,semi-furnished
6826386,2689,6,3,2,yes,no,yes,no,yes,1,yes,semi-furnished
9161055,10709,4,3,1,yes,no,yes,no,yes,0,yes,semi-furnished
8874717,14679,3,2,1,yes,yes,no,no,no,3,no,furnished
6779970,4917,4,5,2,yes,yes,no,yes,yes,0,no,unfurnished
6449201,8080,3,2,1,yes,no,no,no,yes,1,no,unfurnished
7576439,9611,3,5,1,yes,no,no,no,no,2,no,furnished
5946013,3936,4,5,1,yes,no,yes,no,yes,0,yes,semi-furnished
4890234,4862,1,5,4,no,yes,no,yes,yes,1,no,semi-furnished
8575860,13421,2,4,1,yes,no,no,no,no,3,no,unfurnished
10214318,10642,5,3,4,yes,no,no,no,no,3,yes,unfurnished
9401022,12288,6,2,2,yes,no,no,no,yes,2,yes,semi-furnished
7294434,6649,2,2,4,yes,no,no,no,yes,3,yes,furnished
5516482,4261,5,4,1,no,yes,no,no,no,1,no,semi-furnished
8906937,10356,5,5,1,yes,no,no,no,no,0,no,semi-furnished
8632521,11061,6,3,1,yes,no,no,yes,yes,1,yes,unfurnished
4314645,2819,2,1,4,yes,yes,no,no,no,2,no,furnished
10280811,11897,6,1,3,yes,no,no,no,yes,0,yes,unfurnished
9229621,12707,3,4,3,no,yes,yes,yes,yes,1,no,semi-furnished
5776445,2342,6,3,2,yes,no,yes,no,no,2,no,furnished
6900557,6560,4,1,2,yes,yes,no,no,yes,2,yes,furnished
3735150,3226,1,1,2,yes,no,no,no,yes,0,no,furnished
2616147,2079,1,2,1,no,no,no,no,yes,0,yes,semi-furnished
9411027,14466,1,3,3,yes,no,no,no,no,3,yes,unfurnished
9761855,14983,2,1,3,yes,no,yes,no,no,3,no,semi-furnished
5239825,5206,2,2,2,yes,no,yes,no,yes,0,no,semi-furnished
6031649,7280,3,3,3,no,no,no,no,yes,3,no,unfurnished
10065034,13755,1,5,2,yes,yes,no,no,yes,0,no,semi-furnished
9210153,11971,3,3,1,yes,no,no,no,yes,3,no,furnished
7361164,11720,1,4,3,yes,no,no,no,yes,1,no,furnished
6524947,8235,2,2,1,yes,no,no,no,yes,2,yes,furnished
5178792,1813,4,5,1,yes,no,yes,no,no,0,no,semi-furnished
9761724,14560,4,2,3,yes,yes,yes,no,no,0,no,semi-furnished
5298683,6089,4,2,4,yes,no,no,no,yes,0,no,unfurnished
5665810,3031,6,1,2,yes,yes,no,yes,no,1,no,semi-furnished
6982440,9514,4,3,3,no,no,no,no,yes,2,no,unfurnished
8082131,12161,5,2,1,yes,no,no,no,yes,3,no,furnished
6134658,10095,1,2,2,yes,yes,no,no,yes,3,no,furnished
9289012,10733,4,4,1,yes,no,yes,no,yes,2,yes,furnished
8497931,6911,5,4,2,yes,no,yes,no,no,3,yes,semi-furnished
9869865,12695,5,4,3,yes,no,no,no,yes,0,no,unfurnished
5619395,3653,5,2,1,yes,no,no,no,yes,2,no,unfurnished
8709733,11668,3,5,2,yes,no,yes,no,no,1,no,furnished
4477258,4340,3,3,2,yes,no,no,no,yes,2,no,unfurnished
7786778,8876,5,2,3,no,yes,no,no,yes,0,no,semi-furnished
11136252,13435,6,1,2,yes,yes,yes,no,no,2,yes,semi-furnished
5075970,2141,4,5,2,no,no,no,yes,yes,1,no,semi-furnished
6191655,10041,1,5,1,no,no,yes,no,no,1,no,furnished
7867378,9558,6,3,3,yes,no,no,no,no,2,no,unfurnished
5215814,3897,2,5,3,yes,no,no,no,no,2,no,unfurnished
7019217,10281,3,3,1,yes,no,no,no,yes,3,no,semi-furnished
6979786,5041,4,5,4,no,yes,no,no,yes,3,yes,semi-furnished
5180120,3038,4,3,1,yes,yes,yes,no,yes,0,no,unfurnished
9118512,12052,2,4,1,yes,no,yes,yes,yes,3,no,furnished
4538520,5270,2,4,4,yes,no,no,no,no,0,no,semi-furnished
8445000,11046,4,5,2,yes,no,no,no,no,0,no,furnished
6563570,5683,2,5,3,yes,no,no,no,yes,2,no,furnished
4977799,1494,4,3,3,yes,no,no,yes,no,3,no,semi-furnished
8793942,8116,6,3,4,yes,yes,yes,no,no,1,no,semi-furnished
7373897,14425,2,2,3,no,no,no,no,no,1,no,furnished
11297681,12374,6,4,4,yes,yes,no,no,yes,2,no,semi-furnished
4816312,2784,6,2,2,yes,no,no,no,yes,1,no,unfurnished
5556648,4510,2,2,4,yes,yes,no,no,no,1,no,unfurnished
6405701,4786,4,1,3,no,yes,yes,no,yes,2,no,furnished
6500998,6266,5,3,3,yes,no,yes,no,no,1,no,unfurnished
8813470,13322,4,1,4,yes,no,no,no,no,2,no,unfurnished
7079655,10190,1,1,3,yes,no,no,no,yes,0,yes,furnished
6612435,6428,2,2,4,yes,no,no,no,yes,3,no,semi-furnished
6377576,7681,3,1,3,yes,no,no,no,yes,1,no,semi-furnished
6619026,7893,2,3,1,yes,yes,no,no,yes,2,no,unfurnished
9193056,14325,1,2,2,yes,no,no,no,yes,1,yes,furnished
11246079,13661,6,3,3,yes,yes,yes,no,no,3,yes,furnished
10281343,10643,3,5,3,yes,yes,yes,no,no,1,yes,semi-furnished
7792699,10943,3,1,3,yes,no,yes,no,yes,0,no,furnished
9062586,11472,4,2,4,no,no,no,no,yes,2,yes,furnished
11439362,13992,5,4,3,yes,no,yes,no,yes,3,yes,unfurnished
7245261,5658,4,3,4,yes,no,no,no,yes,0,yes,unfurnished
7588147,8082,3,1,3,yes,no,no,no,no,1,yes,semi-furnished
9168173,12126,3,3,1,yes,no,no,no,yes,1,yes,unfurnished
8061733,7869,5,3,1,yes,no,yes,no,yes,1,yes,furnished
9908006,12926,2,5,2,yes,no,no,yes,yes,3,no,semi-furnished
8927706,8607,5,3,4,yes,yes,no,no,yes,2,no,semi-furnished
7659752,8669,6,5,2,no,no,yes,no,no,3,no,semi-furnished
9293478,12538,4,5,3,no,yes,no,no,yes,0,no,semi-furnished
8045735,11065,2,5,3,yes,no,yes,no,no,2,no,unfurnished
6690593,7219,4,1,1,yes,yes,no,no,yes,3,no,semi-furnished
5676360,5534,5,3,2,yes,no,no,no,yes,1,no,furnished
8946377,12995,2,3,3,yes,no,no,no,no,0,no,semi-furnished
6995230,6979,5,5,3,yes,no,no,no,no,1,no,furnished
9936323,11171,6,3,4,yes,no,no,no,no,3,no,furnished
7783402,9890,1,3,3,no,yes,no,no,yes,0,no,semi-furnished
5034698,2312,3,5,2,yes,no,yes,no,no,2,no,furnished
5161188,3962,2,4,1,yes,no,no,no,yes,2,no,semi-furnished
11216266,14851,3,4,1,yes,yes,yes,no,yes,3,yes,semi-furnished
5345286,3938,1,5,3,yes,no,no,no,yes,3,yes,semi-furnished
10133751,13979,2,1,3,yes,no,no,no,yes,2,yes,semi-furnished
8669763,11492,3,3,3,no,yes,no,yes,yes,2,no,furnished
7308490,4197,3,3,4,yes,no,no,yes,yes,3,yes,semi-furnished
6411645,6296,2,4,3,yes,no,no,no,yes,2,no,furnished
7336304,8204,3,5,3,yes,no,yes,no,yes,0,no,semi-furnished
6163324,6730,3,1,4,yes,no,yes,no,no,3,no,unfurnished
10264619,14921,2,5,2,yes,no,yes,no,yes,0,yes,unfurnished
4204632,1126,3,4,4,yes,no,no,no,yes,1,no,unfurnished
5230542,6602,3,4,1,yes,no,yes,no,no,0,no,furnished
4639440,2191,4,3,4,yes,no,no,no,yes,3,no,semi-furnished
6237730,3639,6,2,4,yes,no,no,no,yes,1,no,semi-furnished
8662310,13581,4,1,2,yes,no,no,no,yes,2,no,semi-furnished
8855730,13108,1,1,2,yes,yes,yes,yes,yes,0,no,semi-furnished
4145873,2366,4,2,3,yes,no,yes,no,yes,0,no,semi-furnished
9436843,10211,4,4,4,yes,yes,no,no,yes,3,no,furnished
7043022,7453,1,5,2,yes,no,no,no,yes,2,yes,furnished
6708360,7671,3,1,1,yes,no,yes,no,yes,3,no,semi-furnished
6808375,7683,3,2,3,no,no,no,no,yes,2,yes,furnished
9786108,13271,4,3,4,yes,no,no,no,yes,3,no,unfurnished
9848929,13706,1,3,1,yes,no,no,no,yes,2,yes,unfurnished
5132933,5539,3,4,2,yes,yes,no,no,no,1,no,semi-furnished
8157227,9876,5,1,3,yes,yes,no,no,yes,3,no,unfurnished
7732300,12821,2,5,1,yes,no,no,no,no,1,no,furnished
4175702,3887,2,1,4,no,no,yes,no,yes,3,no,semi-furnished
8768458,10654,6,3,1,yes,no,yes,no,no,3,no,unfurnished
3292327,5086,2,1,3,no,no,no,no,no,3,no,semi-furnished
5930700,3261,4,3,4,no,no,yes,no,yes,0,yes,unfurnished
6030312,5180,2,2,4,no,yes,yes,no,no,3,no,furnished
5185869,3841,2,2,1,yes,yes,yes,no,no,2,no,semi-furnished
7847259,10959,5,3,3,yes,no,no,no,yes,0,no,furnished
10040508,13372,3,5,4,yes,yes,no,no,no,2,no,unfurnished
7941273,7040,5,5,3,yes,yes,no,no,no,2,no,semi-furnished
5992981,4560,4,1,2,yes,yes,no,no,yes,2,no,semi-furnished
8387380,11304,2,3,1,no,yes,no,yes,yes,2,yes,semi-furnished
10193338,14957,3,4,3,no,no,no,no,yes,2,yes,unfurnished
6966240,5758,6,5,2,yes,no,no,no,no,1,no,semi-furnished
6428779,1626,6,5,2,yes,yes,no,no,yes,0,yes,unfurnished
9646315,13351,2,2,3,yes,yes,no,no,yes,2,no,furnished
10012898,12606,2,5,3,yes,no,yes,no,no,1,yes,unfurnished
7801156,6014,6,5,1,yes,no,no,no,yes,1,no,furnished
5427348,2375,6,5,1,yes,no,yes,no,no,2,no,semi-furnished
5617400,2181,4,3,4,yes,yes,no,no,yes,3,yes,semi-furnished
5288481,6708,2,3,1,no,yes,no,no,no,2,no,semi-furnished
3785832,1490,6,2,3,yes,no,no,no,no,1,no,unfurnished
5451247,4729,1,1,4,yes,yes,no,no,yes,2,no,unfurnished
8283634,6974,6,5,2,yes,no,no,no,yes,1,no,unfurnished
4238689,4534,3,1,2,no,no,no,no,no,2,no,unfurnished
4697383,4296,3,3,3,no,yes,no,no,no,1,yes,furnished
6553908,2940,1,5,4,yes,yes,yes,no,yes,2,yes,unfurnished
10747080,13600,4,1,4,no,yes,no,no,no,3,no,furnished
5328822,6014,2,1,1,yes,yes,no,no,yes,3,no,semi-furnished
3785325,2882,2,4,2,no,yes,no,no,no,1,no,semi-furnished
7961960,5908,6,3,2,yes,no,yes,no,yes,3,yes,furnished
5110985,3987,3,2,1,yes,no,no,yes,no,3,yes,unfurnished
5569412,6585,4,2,2,no,yes,no,no,yes,0,no,unfurnished
7468474,4159,4,4,1,yes,yes,yes,no,yes,2,yes,semi-furnished
10148665,14614,4,1,2,no,no,no,no,yes,2,no,semi-furnished
10634844,13967,6,4,2,yes,no,yes,no,yes,3,no,semi-furnished
5890440,5530,2,4,2,yes,no,no,no,yes,3,no,semi-furnished
4295764,1681,4,3,1,yes,no,yes,yes,yes,1,no,semi-furnished
7674590,6254,6,5,2,yes,no,no,no,yes,2,yes,furnished
5123301,2073,6,1,2,no,no,yes,no,no,0,yes,unfurnished
9897752,14743,1,2,4,yes,no,no,no,yes,0,yes,furnished
5115342,3387,5,2,2,no,yes,no,no,yes,3,no,semi-furnished
8130436,11586,4,4,3,yes,no,no,no,no,1,no,semi-furnished
6712582,3693,5,4,2,yes,yes,no,no,yes,1,yes,unfurnished
8943230,10562,2,4,2,yes,no,yes,no,yes,2,yes,unfurnished
11356601,13936,6,1,4,yes,no,yes,no,yes,3,no,semi-furnished
7656842,5340,4,4,4,yes,no,no,no,yes,3,yes,semi-furnished
5257438,3156,3,4,1,yes,no,no,no,no,1,yes,semi-furnished
6713262,8966,2,5,1,no,no,no,no,no,0,yes,semi-furnished
5236714,3580,1,1,3,yes,no,yes,no,yes,0,yes,unfurnished
7062794,8257,1,3,4,yes,no,no,no,yes,2,no,semi-furnished
11256097,13583,5,3,1,no,yes,no,no,yes,3,yes,furnished
5070850,3159,6,5,1,yes,no,no,no,no,3,no,semi-furnished
11015889,14900,5,2,1,yes,yes,yes,no,no,0,yes,furnished
10161119,12440,3,3,4,yes,yes,no,no,yes,3,yes,furnished
10120700,12923,3,1,4,yes,no,yes,yes,yes,3,yes,unfurnished
8683579,13021,1,2,3,yes,no,yes,no,no,1,no,furnished
7919809,7772,4,4,4,yes,no,yes,no,yes,2,no,semi-furnished
3398577,2627,1,1,4,yes,no,yes,yes,no,2,no,semi-furnished
9759600,12664,1,2,4,yes,no,yes,no,no,2,yes,furnished
7804860,9219,3,3,3,yes,no,yes,no,yes,1,no,semi-furnished
8228829,8080,5,4,2,yes,no,no,no,no,2,yes,unfurnished
5284113,2985,3,4,2,yes,no,no,no,no,2,yes,unfurnished
9561650,14848,6,1,1,yes,no,no,no,no,0,no,semi-furnished
8541498,13345,3,4,2,no,no,yes,no,no,0,no,furnished
9073250,10713,3,2,2,yes,no,yes,no,yes,2,no,semi-furnished
8726759,9488,1,5,3,yes,yes,yes,no,yes,1,no,furnished
4471116,3181,4,3,3,yes,no,no,no,no,1,no,unfurnished
6693065,12594,1,1,2,yes,no,no,no,no,1,no,semi-furnished
4481563,3296,2,5,2,yes,yes,no,no,no,3,no,unfurnished
7371869,8164,3,5,2,no,no,no,no,yes,3,no,furnished
4811255,3597,3,1,1,yes,no,no,no,yes,1,no,unfurnished
3107943,1901,2,2,3,yes,no,yes,no,yes,0,no,furnished
6288066,7060,3,3,2,yes,yes,yes,no,yes,3,no,unfurnished
7080390,10290,3,1,4,yes,no,no,no,no,1,yes,furnished
7156499,2677,6,5,2,no,no,no,no,yes,3,yes,unfurnished
7355949,3881,3,5,4,yes,no,yes,no,yes,3,yes,semi-furnished
9325829,14479,2,1,1,yes,no,yes,yes,no,3,yes,furnished
10264948,14058,1,5,4,yes,yes,yes,no,no,3,yes,semi-furnished
6244975,6622,3,1,3,yes,yes,no,no,yes,1,no,semi-furnished
7166503,9052,4,1,1,yes,yes,yes,no,no,3,no,furnished
3964334,2378,2,3,1,yes,no,yes,no,no,2,yes,semi-furnished
4794977,2248,5,1,2,yes,yes,no,yes,yes,1,no,semi-furnished
9576139,12927,6,5,1,yes,no,no,no,yes,1,yes,furnished
5959175,6650,2,4,1,yes,no,no,no,no,1,no,unfurnished
8594757,13433,1,3,4,yes,yes,no,no,no,3,no,semi-furnished
7511023,7079,2,5,2,yes,no,yes,no,yes,1,no,semi-furnished
8757677,10456,5,5,3,yes,no,yes,no,yes,0,yes,unfurnished
9779944,11099,6,3,2,yes,yes,yes,no,yes,2,no,semi-furnished
7532318,8036,4,3,3,yes,no,yes,no,no,0,yes,semi-furnished
9569630,7487,5,5,4,no,yes,yes,no,yes,2,yes,semi-furnished
4593742,2058,2,4,1,yes,no,no,no,no,2,yes,furnished
9637191,11941,5,2,1,no,no,no,no,yes,3,yes,semi-furnished
4831162,3048,2,5,2,yes,no,no,no,yes,2,no,unfurnished
7749024,7115,4,3,2,yes,yes,no,no,yes,2,no,furnished
5088517,5248,4,1,2,yes,yes,no,no,yes,0,no,furnished
2143248,3476,1,1,1,no,no,yes,no,no,2,no,unfurnished
10626066,13208,4,3,1,yes,no,yes,no,no,1,yes,unfurnished
6535827,5603,3,3,4,yes,no,no,no,no,1,yes,furnished
9211873,12389,5,2,3,yes,no,yes,no,yes,2,no,unfurnished
10799466,13778,5,3,2,yes,no,no,yes,yes,1,yes,furnished
3672249,4553,2,1,1,yes,no,no,no,no,3,no,semi-furnished
10766554,13632,4,4,3,yes,no,yes,no,yes,1,no,furnished
7972152,10953,1,3,2,yes,yes,no,no,yes,3,no,furnished
3072011,1220,1,2,2,yes,no,no,no,no,2,yes,furnished
6273344,5818,1,4,3,yes,no,yes,no,yes,3,no,semi-furnished
8649989,8192,6,2,3,yes,no,no,yes,yes,3,no,furnished
7970076,5623,3,4,3,yes,no,yes,no,yes,2,yes,semi-furnished
8337664,8349,4,3,1,yes,yes,yes,no,yes,2,yes,semi-furnished
5151008,6618,1,1,4,yes,no,no,no,no,3,yes,furnished
8933195,12080,3,4,2,yes,no,no,no,yes,0,yes,furnished
9849988,10856,5,5,2,no,yes,yes,no,yes,2,no,semi-furnished
6535656,8209,2,2,3,yes,no,yes,no,no,2,yes,unfurnished
10658955,13178,4,4,1,yes,no,yes,no,yes,0,no,semi-furnished
5597179,5576,4,2,3,yes,no,yes,no,no,1,yes,unfurnished
7722931,12169,6,1,1,yes,no,no,no,no,0,no,unfurnished
3928916,2871,5,2,4,yes,no,no,no,no,1,no,unfurnished
7607577,8915,4,2,2,yes,yes,no,no,yes,0,no,unfurnished
5536036,2462,6,5,2,yes,no,no,no,yes,3,no,furnished
7833911,6521,6,2,1,yes,yes,no,no,yes,2,yes,furnished
9643031,9536,6,4,4,yes,no,no,no,yes,0,yes,unfurnished
8929543,9236,4,2,4,yes,yes,yes,no,yes,2,no,unfurnished
7298278,8813,4,3,2,no,yes,no,no,yes,1,yes,semi-furnished
4718970,3068,4,2,2,yes,no,no,no,yes,3,no,unfurnished
6901188,6753,3,3,3,yes,no,no,no,no,2,no,semi-furnished
7267134,8237,6,2,1,yes,no,no,no,yes,0,yes,semi-furnished
6412352,8016,3,2,2,yes,yes,no,no,yes,0,no,unfurnished
7025424,7191,2,4,4,no,no,no,no,yes,3,yes,unfurnished
5645435,2514,4,3,4,yes,no,yes,no,no,1,yes,furnished
5942676,3598,5,3,2,yes,no,no,no,yes,3,yes,semi-furnished
5166774,2001,1,5,4,yes,yes,no,no,yes,3,no,semi-furnished
3990905,2033,2,2,1,no,yes,yes,yes,no,2,yes,furnished
8177736,11232,1,2,4,no,no,yes,yes,no,1,yes,semi-furnished
7852304,7899,1,4,4,yes,yes,no,no,yes,3,no,unfurnished
7671174,9465,4,5,2,yes,no,no,no,no,2,yes,furnished
7683141,6051,5,5,1,yes,no,no,no,yes,2,yes,furnished
7138240,11839,1,4,1,no,yes,no,no,no,1,no,unfurnished
9225357,10971,6,3,3,yes,yes,yes,no,yes,1,no,semi-furnished
5428153,5476,1,1,1,yes,no,yes,no,yes,2,no,furnished
9687557,14640,2,4,3,no,no,yes,no,yes,1,yes,furnished
3748499,1478,5,3,2,yes,no,no,no,yes,2,no,unfurnished
5357840,1515,5,5,4,yes,no,yes,no,yes,1,no,semi-furnished
8895646,13478,1,4,1,yes,no,yes,no,yes,1,no,unfurnished
4448234,2191,5,1,3,no,yes,yes,no,yes,1,no,semi-furnished
9310176,11860,2,2,1,yes,no,yes,no,no,0,yes,semi-furnished
10367646,14448,2,4,2,yes,no,yes,no,yes,1,yes,unfurnished
5685971,7297,2,1,3,yes,no,no,no,yes,0,yes,unfurnished
9307911,10603,6,1,3,yes,no,yes,no,yes,2,no,unfurnished
8824273,12472,4,4,3,no,no,yes,no,yes,3,no,furnished
2183391,1271,1,3,2,yes,no,no,yes,no,3,no,unfurnished
9688291,9334,5,4,3,yes,yes,no,no,yes,3,no,unfurnished
8430470,8778,2,5,4,yes,yes,no,no,no,2,no,furnished
4512675,7008,1,1,2,yes,no,yes,no,no,1,no,semi-furnished
8274324,8987,1,1,4,yes,yes,yes,no,yes,0,no,furnished
10556964,14380,4,2,4,yes,no,no,no,yes,2,yes,unfurnished
6073909,4332,6,1,2,yes,no,yes,no,yes,3,yes,unfurnished
5376080,1787,5,2,1,yes,yes,yes,no,yes,3,no,semi-furnished
7172233,7222,6,1,4,no,yes,no,no,yes,3,no,semi-furnished
8000274,10873,5,1,2,yes,no,yes,no,no,3,no,furnished
4635361,1622,2,4,4,yes,yes,no,no,yes,0,yes,unfurnished
5698302,4841,2,4,3,yes,no,yes,yes,yes,3,no,unfurnished
6634699,4676,1,5,4,yes,no,yes,no,yes,0,yes,unfurnished
6468373,3572,5,3,4,no,yes,no,no,no,3,yes,furnished
9371101,7915,5,5,4,yes,yes,no,yes,yes,2,yes,unfurnished
7612205,6033,6,1,3,yes,no,no,no,yes,0,yes,semi-furnished
7259078,8788,2,5,4,no,no,yes,no,yes,0,no,unfurnished
9341053,12452,3,4,2,yes,no,yes,no,no,2,no,semi-furnished
7460042,6214,1,1,4,yes,yes,yes,no,yes,3,yes,unfurnished
6771894,5712,5,1,2,yes,no,no,no,yes,3,no,furnished
10357494,14319,4,5,4,yes,no,yes,yes,no,1,no,unfurnished
3585764,1066,4,2,4,yes,no,no,no,no,1,no,unfurnished
10049929,13478,3,3,4,no,yes,no,no,yes,0,yes,semi-furnished
8407036,8533,2,5,1,yes,no,no,no,no,1,yes,semi-furnished
6597111,5616,2,5,1,yes,yes,yes,no,yes,2,no,unfurnished
8247608,14277,2,3,3,no,no,yes,no,no,2,no,unfurnished
5443658,2140,6,1,2,yes,no,yes,no,no,2,no,semi-furnished
8192192,11506,4,1,3,yes,no,yes,no,yes,0,no,unfurnished
5211435,6730,2,2,2,no,no,yes,no,no,2,no,semi-furnished
8141701,11724,4,5,3,yes,no,no,no,no,0,no,semi-furnished
9662108,12772,3,3,3,yes,no,no,no,yes,0,yes,furnished
8259497,8465,1,5,4,no,yes,yes,yes,no,2,yes,semi-furnished
9350563,10379,6,4,4,yes,no,yes,no,yes,2,no,unfurnished
